Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
644,0,0,,这太棒了。,你真的很喜欢这个！怎么样？,646,1,0,
644,0,0,,什么，又是绳子么？,这足以让你摆脱困境|任何批评都可以用一块布堵住。,645,-1,0,PlayerClothGag()
645,0,0,,@Thm ghg fmmmf | mfmgtnvm。,是的，很好地减少到只不过是语无伦次的喃喃自语。,646,1,0,
645,0,0,,（保持安静）,看起来你知道被堵住嘴时该怎么表现。,646,0,-1,
646,0,0,,（开玩笑地挣扎）,很好，玩得开心。如果你想暂停某人的职务|请稍后来看我。（她离开了你）,649,1,-1,LucyPromise()
646,0,0,,那很好。,很好，玩得开心。如果你想暂停某人的职务|请稍后来看我。（她离开了你）,649,0,0,LucyPromise()
646,0,0,,（呜咽着乞求）,你需要找一个玩伴。如果你想暂停某人的职务|请稍后见我。（她离开了你）,649,0,-1,LucyPromise()
646,0,0,,（看起来很无聊）,你需要找一个玩伴。如果你想暂停某人的职务|请稍后见我。（她离开了你）,649,0,0,LucyPromise()
647,1,0,,噢，拜托，|为朋友做这件事？,你这样想我真是太好了|但我的手臂仍然因为Amelia而疼痛。,648,1,0,
647,0,1,,不要违抗我。,我不管你了！|（她离开了你）,649,-1,1,ActorLeftAndCanLeave()
647,0,0,,那好吧。,谢谢你的理解。还有别的事吗？,648,0,0,
648,0,0,,我们能再做一些吗？,没有理由你不能被束缚|（她开始把你绑起来）,644,1,-1,PlayerTied()
648,0,0,,我想不会。,没必要这么悲观。如果你想暂停某人的职务|请稍后见我。（她离开了你）,649,0,0,LucyPromise()
650,,,,@未完待续,-未完待续-,640,,,
660,0,0,,拜托！我连靠着桌子|摩擦一下都不行,对不起，我不是女同性恋|也不喜欢取悦无助的女孩。,640,0,0,FriendOfAFriend()
660,0,0,,（尖声点头）,对不起，我不是女同性恋|也不喜欢取悦无助的女孩。,640,0,0,FriendOfAFriend()
660,0,0,,开个玩笑就好了,哦，那样的话，我可以帮你控制一下声音|（她给你套上了一个口塞）,640,0,-1,PlayerBallGagged()
660,0,0,,不，呃...事情并非如此。,没关系，束缚似乎确实让一些人感到困惑。,640,1,-1,
660,0,0,,（脸红，避开她的目光）,没关系，束缚似乎确实让一些人感到困惑。,640,0,-1,
661,0,0,,（在绳索中挣扎）,（你挣扎着，但绳索紧紧地抱住你）,661,0,0,WaitingForFriend()
661,0,0,,（静静地挂着）,（在压力的作用下，绳索逐渐收紧你的手臂和胸部|你只能尽可能耐心地等待),661,0,0,WaitingForFriend()
661,0,0,,（试着逃跑）,（你扭动身体，测试一下绳索|但吊索把缠在你手臂上的绳子拉得紧紧的),661,0,0,WaitingForFriend()
661,0,0,,（试着呼救）,（俱乐部的大多数人似乎都很忙|或者只是试图忽视你的哭声）,661,0,0,WaitingForFriend()
661,0,0,,@BHNHNH。,（安全的话似乎落到了死神的耳朵上|Lucy正忙着聊天，背对着你）,661,0,0,WaitingForFriend()
662,0,0,Common_PlayerGagged,@嗯，Ghffn,哎呀，我都忘了礼数了，让我们帮你把那个|东西从嘴里拿出来（她取下口塞）,663,0,0,PlayerIsUngagged()
662,0,0,Common_PlayerGagged,（保持沉默）,哎呀，我都忘了礼数了，让我们帮你把那个|东西从嘴里拿出来（她取下口塞）,663,0,-1,PlayerIsUngagged()
662,0,0,,你好，Cassi,Lucy说你有个问题，她帮不了你。,663,0,0,
662,0,0,,如果你被这样被绑着|有多可爱呢,别诱惑我。Jenna不在的时候，我应该照看俱乐部。,663,0,1,
662,0,0,!Common_PlayerGagged,（保持沉默）,噢，我看你有点紧张|别担心，我只是来帮你的。,663,0,-1,
663,0,0,,你是来帮我的吗？,当然，我会帮你的。我会帮你处理|Lucy不太喜欢做正事。,664,0,0,
663,0,0,,你要对我做什么？,我要帮一个非常好色的女孩处理一件|Lucy不太喜欢做正事,664,0,-1,
663,0,0,,你现在能解开我吗？,什么，你要辜负Lucy的努力？不可能|此外，我不认为Lucy在拿你开玩笑。,664,0,0,
664,0,0,,哦，上帝啊|这太令人沮丧了。,哇，Lucy，你不是在开玩笑吧|稳住，第一件事。,665,1,0,
664,0,0,,（脸红，避开她的目光）,呵呵，你好色，我们都知道，但首先要做的是。,665,0,-1,
664,0,0,,你在瞎捣鼓什么啊？|快点开始吧,别紧张，首先得给你做好充足的准备。,665,-1,1,
664,0,0,,其实我很好|我不需要你的帮助。,哦，嗯，那样的话，Lucy，她又是你的了|（Caiss闷闷不乐地喃喃自语）,640,-1,1,LoadLucyNoLeave()
665,0,0,,什么意思？,那条贞操带必须开始佩戴|（Lucy把Cassi和你留给她）,666,0,0,PlayerIsNotChaste()
665,0,0,,（盯着她看）,来吧，让我们扔掉这条贞操带|（Lucy把Cassi和你留给她）,666,0,0,PlayerIsNotChaste()
666,0,0,,对不起，我没有钥匙。,这不是问题。幸运的是|我有一把万能钥匙可以解开这样的贞操带。,667,0,-1,
666,0,0,,我碰巧喜欢贞洁。,真的？第一，这很奇怪;第二，我有一个通用的|贞操带钥匙;第三，你已经做出了选择!,667,-1,0,
666,0,0,RevengeBelted,阿曼达和莎拉把我困在里面了。,好吧，它们都不在这里|我碰巧有一把万能钥匙来安装这样的贞操带。,667,0,0,
666,0,0,,你可以取下这条贞操带吗？,当然，这是一种相当常见的贞操带类型|我碰巧有一个通用的钥匙。,667,0,0,
667,0,0,,你有钥匙吗|请释放我。,我会的，但在你解开之前|我也会确保它被安全地锁上。,668,1,-1,RemovePlayersChastity()
667,0,0,,我不知道你能买到|贞操带万能钥匙。,不幸的是，有些有定制的防篡改锁|之后我会确保你被锁在里面。,668,0,0,RemovePlayersChastity()
667,0,0,,不要只是站在那里把这该|死的贞操带从我身上拿走,没必要这样|在解开你的锁之前，我会把它锁上。,668,-1,1,RemovePlayersChastity()
668,0,0,,我现在不贞洁|感觉有点奇怪。,是啊，我希望我知道那种感觉更好|不管怎样，内裤还是袜子？,669,1,0,
668,0,0,,我想要那把钥匙。,不，你可以自己买。聊够了，|你只有一个选择。内裤还是袜子？,669,0,1,
668,0,0,,请不要把我锁在那东西里。,自由选择是一种罕见的奢侈|你只有一个选择，内裤还是袜子？,669,0,-1,
668,0,0,,如果别人有钥匙|贞操带有什么意义？,像警察一样，贞操带的存在只是为了惩罚你|而不是保护你。不管怎样，你想要内裤还是袜子？,669,0,0,
668,0,0,,啊！整个俱乐部|都会看到我这样。,别紧张，我们都见过，但我可以帮助你缓解焦虑|你想要内裤还是袜子？,669,1,-2,
668,0,0,,那把钥匙能用在|任何锁上吗？,不，它只适合一些普通的贞操带|现在，内裤还是袜子？,669,0,0,
669,0,0,,内裤,很好。（她把内裤揉成球状，然后把它塞进嘴里）|试着把嘴巴闭起来。,671,1,0,PlayerPantieGagged()
669,0,0,,袜子,很好。（她用袜子塞满了你的嘴）|试着把嘴巴闭起来。,671,1,0,PlayerSockGagged()
669,0,0,,（闭上你的嘴）,别想让我惩罚你|袜子或内裤是你现在唯一的选择。,669,0,0,
669,0,0,,那是什么样的选择？,这很简单|在天堂里，你想说什么？,669,0,0,
669,0,0,,我不想这样做。,要么就这样，要么就独自挂在那里|不管怎样，你都会被堵住嘴。,670,0,0,
670,0,0,,好的，我选择内裤,（她把内裤包起来，塞进你的嘴里）|这样好多了。试着把嘴巴闭起来。,671,0,-1,PlayerPantieGagged()
670,0,0,,好的，我选择袜子,（她用袜子塞满了你的嘴）|这样好多了。试着把嘴巴闭起来。,671,0,-1,PlayerSockGagged()
670,0,0,,这两样不可能进我嘴里的,那你随意|（她拿了一个球塞，让你安静下来，然后离开了）,661,-1,1,LeftBallGagged()
671,0,0,PantieGagged,（把内裤吐出来）,（Cassi太快了。在你开口之前|她把内裤推回原处，用胶带粘好）,672,-1,0,PlayerTapeGagged()
671,0,0,SockGagged,（吐出袜子）,（Cassi太快了。在你开口之前|她把袜子推回原处，用胶带固定）,672,-1,0,PlayerTapeGagged()
671,0,0,,@嗯，嗯，嗯|（这有必要吗？）,要完美的！|（Cassi用胶带塞住你的嘴，把内衣夹在嘴里）,672,0,0,PlayerTapeGagged()
671,0,0,PantieGagged,（试着用嘴包住内裤）,（你的嘴唇还没有完全闭合|Caiss细心地用胶带把嘴巴封了起来）,672,0,-1,PlayerTapeGagged()
671,0,0,SockGagged,（试着用嘴包住袜子）,（你的嘴唇还没有完全闭合|Caiss细心地用胶带把嘴巴封了起来）,672,0,-1,PlayerTapeGagged()
671,0,0,PantieGagged,（用力咬下内裤）,嘿，放松点|（她用胶带盖住你嘴巴，把内裤包起来）,672,0,1,PlayerTapeGagged()
671,0,0,SockGagged,（用力咬袜子）,嘿，放松点|（她用胶带盖住你嘴巴，把袜子夹在里面）,672,0,1,PlayerTapeGagged()
671,0,0,PantieGagged,（高兴地哼）,你是想让Chloe嫉妒吗|（Cassi用胶带塞把内裤固定好）,672,1,0,PlayerTapeGagged()
671,0,0,SockGagged,（高兴地哼）,你是想让Chloe嫉妒吗|（Cassi用胶带塞把袜子固定好）,672,1,0,PlayerTapeGagged()
672,0,0,PantieGagged,（嚼着内裤把口腔塞满）,（你开始怀疑内裤是否干净）,674,0,0,CassiLegTie(1)
672,0,0,SockGagged,（嚼着袜子把口腔塞满）,（你开始怀疑袜子是否干净）,674,0,0,CassiLegTie(2)
672,0,0,PantieGagged,（把内裤吐出来）,（现在太晚了，胶带把内裤牢牢地夹在嘴里）,674,0,0,CassiLegTie(3)
672,0,0,SockGagged,（把袜子吐出来）,（现在太晚了，胶带把袜子牢牢地粘在你嘴里）,674,0,0,CassiLegTie(4)
672,0,0,,（高兴地哼）,（内衣和胶带的组合几乎完全让你哑口无言）,674,1,0,CassiLegTie(5)
672,0,0,,（请安静等待）,（你思考自己的困境）,674,0,-1,CassiLegTie(6)
673,0,0,,（紧张地摇头）,这个必须得去掉才行，但别担心|俱乐部有备用的内裤来应对这种情况。,674,0,-1,PantiesCut(0)
673,0,0,,（用力点头）,你知道，如果你系了贞操带|我就不必剪掉一条好内裤了。,674,1,0,PantiesCut(1)
673,0,0,,（剧烈摇晃臀部）,对不起，这是唯一不松开腿的方法|俱乐部有备用内裤以备不时之需。,674,0,1,PantiesCut(0)
673,0,0,,@Bhnnh。,（Cassi似乎没有听到你的话，继续说下去）|俱乐部有备用内裤，可以应付这种情况。,674,0,0,PantiesCut(0)
673,0,0,!TsuriFrogTied,（踢出Cassi）,哎哟。你想要更多的束缚？（她把你的内裤剪掉）,674,0,0,PantiesCut(2)
674,0,0,,（高兴地点头）,我希望你能像我希望的那样喜欢它|（Cassi开始用鼻子蹭你的阴部）,675,1,0,CassiCuffs()
674,0,0,,@hh hhd bmttmr mhgm,你的嘴把内衣弄脏了|（Cassi犹豫了一下，然后开始用鼻子蹭你的阴部）,675,-1,1,CassiCuffs()
674,0,0,,@Bhnnh。,（Cassi和俱乐部似乎都听不见你说话|Cassi开始用鼻子蹭你的阴部）,675,0,0,CassiCuffs()
675,0,0,,（不安地哼了一声）,（你感觉到Cassi的舌头轻轻地分开你的嘴唇|开始轻轻地抚摸你的阴蒂。,680,0,-1,
675,0,0,,（不耐烦地推臀）,（你感觉到Cassi的舌头伸进你的嘴唇|开始在你的阴蒂上做长而有力的抚摸）,680,0,1,
675,0,0,,（放松并享受这种感觉）,（你感觉到Cassi的舌头把你的嘴唇推开|开始在你的阴蒂上做长动作）,680,0,0,
6800,0,0,,（静静地品味|Cassi的技巧）,（当Cassi的舌头继续在你的阴蒂|上跳舞时，你被迷住了）,680,0,0,CassiCunni(1)
680,0,0,,（高兴的呻吟）,（Cassi不停地挑逗你的阴蒂|在那个甜蜜的地方工作，延长你压抑的呻吟）,680,0,0,CassiCunni(2)
680,0,0,,（深呼吸）,（Cassi保持对阴蒂的刺激，|而你的全身随着每次呼吸而起伏）,680,0,0,CassiCunni(3)
680,0,0,,（无奈地哼了一声）,（Cassi不停地舔舐着，|而你却扭动着，在内裤上呕吐）,680,0,0,CassiCunni(4)
680,0,0,,（不耐烦地咕哝着）,Cassi改变了刺激方式。减少兴奋？,680,0,0,CassiCunni(5)
680,0,0,,（用力推臀）,（Cassi不停地挑逗阴蒂，|与你的插入保持节奏）,680,0,0,CassiCunni(2)
680,0,0,,（笨拙地挪动臀部）,-Cassi改变了刺激方式。减少兴奋？,680,0,0,CassiCunni(5)
680,0,0,CanPressCassi,（用你的脚把她的|头压进你的胯部）,（你把脚绕在她的头上，吓到了Cassi|但她很快又开始舔你的阴蒂）,680,0,0,CassiCunni(6)
680,0,0,PressingCassi,（用力把她的头压|进你的胯部）,（Cassi的嘴和鼻子紧紧地贴着你|她开始挣扎，但不停地舔舐）,680,0,0,CassiCunni(7)
680,0,0,ForcingCassi,（继续把她的头紧紧|地压在你身上）,（Cassi无助地挣扎着|她无法挣脱，试图更用力地舔你）,680,0,0,CassiCunni(8)
680,0,0,ForcingCassi,（让Cassi后退）,（Cassi不停地舔你，但还是歪着头|焦急地抬头，再次用鼻子呼吸）,680,0,0,CassiCunni(9)
680,0,0,PressingCassi,（放开她的头）,（你让你的腿从Cassi身上掉下来|她一直在用舌头取笑你）,680,0,0,CassiCunni(10)
680,0,0,,（试着忽略Cassi）,（你试图用精神和痛苦的技巧分散自己的注意力|但Cassi的舌头是无情的）,680,0,0,CassiCunni(11)
680,0,0,,（疯狂地挣扎）,（Cassi靠在你的胯部，当你扭动身体时|舌头一直放在你的阴蒂上）,680,0,0,CassiCunni(12)
681,0,0,,（高兴地哼着）,（你的性高潮消退了，但你意识到Cassi|并没有停止，仍然在强烈地舔舐你）,680,0,-1,CassiContinue()
681,0,0,,（高兴得发抖）,（你的性高潮消退了，但你意识到Cassi|并没有停止，仍然在强烈地舔舐你）,680,1,0,CassiContinue()
681,0,0,,（对着你的嘴大喊）,（你的性高潮消退了，但你意识到Cassi|并没有停止，仍然在强烈地舔舐你）,680,0,0,CassiContinue()
682,0,0,,（试着解放自己）,绳子一点也没有松|（Cassi喘了口气，赶紧去找钥匙）,661,0,0,NoActor()
682,0,0,,@HMLP mmm！,（女孩们看着Cassi喘口气，匆匆|忙忙地去找她的手铐钥匙，哈哈大笑）,661,0,0,NoActor()
682,0,0,,（挂在那里）,（Cassi喘了口气，赶紧去找她|的手铐钥匙，把你留在那里）,661,0,0,NoActor()
685,0,0,,（点了点头）,你很快就会意识到，像这样放置一段时间|你会被勒的多紧，我最好现在把你解开。,687,0,0,
685,0,0,,（摇头）,古怪的女孩，你喜欢这种困境|（她继续舔你的阴蒂）,680,1,-1,
686,0,0,,（点了点头）,如果你对我好，也许下次吧。|我现在真的应该把你解开了。,687,0,0,
686,0,0,,（摇头）,别贪心了，你得到的比我们中的一些人多得多|我现在真的应该把你解开。,687,-1,0,
687,0,0,,（点了点头）,首先是你的内裤，我早就剪好了|没关系，俱乐部可以借给你这条贞操带。,688,0,0,
687,0,0,,（摇头）,你真是个自讨苦吃的人！我应该回到Alyssa身边了|（她留下你一个人在此）,661,0,-1,PunishmentGlutten()
688,0,0,,（点了点头）,太好了，你需要什么额外的东西来|填满你的私处么？,689,0,-1,
688,0,0,,（摇头）,来吧，你需要穿某种内衣|如果你喜欢，我还可以再加点料？,689,0,0,
689,0,0,,（点了点头）,很好（她把一个跳蛋塞进你的阴道|堵住你的屁股，然后锁上贞操带）,690,0,0,AddedExtras(0)
689,0,0,,（摇头）,别再争论了（她把一个跳蛋塞进你的阴道|堵住你的屁股，然后锁上贞操带）,690,0,0,AddedExtras(1)
690,0,0,,（低头哭泣）,啊，在那里，我不得不忍受更糟糕的|（她放了你）,691,0,-1,PlayerFreed()
690,0,0,,（对她皱眉头）,哎呀，反正现在太晚了|（她放了你）,691,0,1,PlayerFreed()
690,0,0,,（高兴地呻吟）,我就知道你会喜欢的。|（她放了你）,691,1,0,PlayerFreed()
690,0,0,,（请安静等待）,现在不会太久了|（她放了你）,691,0,0,PlayerFreed()
691,0,0,,太棒了|我们能再试一次吗？,我很高兴你喜欢它，但你需要放松一下|我真的需要尽快去看看Alyssa。,691,0,0,
691,0,0,,太好了|现在轮到你了,现在这可能相当困难|我真的需要尽快检查一下Alyssa。,691,0,0,
691,0,0,,这可能只是抽筋|但我仍然在发抖,感觉很棒，不是吗。,691,0,0,
691,0,0,,那是怎么回事？,好...我…呃|我觉得这很明显，你似乎很享受。,691,0,0,
691,0,0,Common_PlayerChaste,马上解开这条|该死的贞操带,它会一直锁着，直到你有机|会冷静下来，习惯它。,691,0,0,
691,0,0,Common_PlayerChaste,请让我从这条|贞操带上下来,我刚把它戴上，我想你应该|试着戴一整天，甚至两天。,691,0,0,
691,0,0,Common_PlayerChaste,这个贞操带...|如果我需要厕所怎么办？,你会没事的...至少今晚|我会确保明天带上学院的钥匙。,691,0,0,
700,0,0,,Lucy，我们现在把|抓你的人捆起来好吗。,对Amelia来说，说起来容易做起来难|我对Kinbaku了解很多，想被捆起来吗？,710,0,1,
700,0,0,,你刚刚一定很疼,是的，我需要伸展双臂放松下|你现在想被绑起来么？,710,1,0,
710,0,0,,不，你还不能捆我。,噢，拜托，我有个好主意想试试。,710,0,0,
710,0,0,,把Amelia或|Charlotte绑起来。,不，我真的想在你身上尝试一个新想法。,710,0,0,
710,0,0,ATwinStillTied,你就这样离开你妹妹？,她可以再保持这个姿势一段时间|来吧，你可以陪她。,710,0,0,
710,0,0,,好吧，但要快点,我们拭目以待，你可能会喜欢这个|（她拿出一条绳子，帮你躺下并迅速捆住）,720,0,1,PlayerTied()
710,0,0,,当然|让我看看你能做什么,谢谢，你可能会喜欢这个|（她拿出一条绳子，帮你躺下并迅速捆住）,720,1,0,PlayerTied()
710,0,0,,我不确定|我是否想被绑起来,放松，你可能会喜欢这个|（她拿出一条绳子，帮你躺下并迅速捆住）,720,0,-1,PlayerTied()
720,0,0,,得了吧|这没什么特别的,请稍等。（她用一根细绳从你的胯下穿过|把它绕在手臂上，然后向后收紧系在脚踝上）,730,0,1,PlayerTied()
720,0,0,,你能把我再绑|紧点吗？,当然。（她用一根细绳从你的胯下穿过|把它绕在手臂上，然后向后收紧系在脚踝上）,730,1,-1,PlayerTied()
720,0,0,,我已经无法逃离了,别急还有。（她用一根细绳从你的胯下穿过|把它绕在手臂上，然后向后收紧系在脚踝上）,730,0,-1,PlayerTied()
730,0,0,,（伸手去摸绳结）,（你从背后伸手去找绳结|但这会拉扯胯绳，把它陷得更深）,730,0,0,HelplessKnot()
730,0,0,,（试着在这种束缚中挣扎）,（当你伸腿时，它们会猛拉胯绳|使其深深地切入你的阴部）,730,0,0,HelplessStruggle()
730,0,0,,哦不|你可以放我走么,等一下，你就快做完了|（她给你戴上了一个口塞，打断了你的抗议）,740,0,-1,PlayerBallGagged()
730,0,0,,这太棒了。,是的，但缺少了一些东西|（她把一个口塞牢牢地绑在你嘴里）这样好多了。,740,1,-1,PlayerBallGagged()
730,0,0,,我想看到你也这样被绑着,那些“想要”的人往往什么都得不到|学点礼貌吧，比如问：“我可以要一个口塞吗？”,740,0,0,PlayerBallGagged()
740,0,0,,（伸手摸绳结）,（你从背后伸手去找绳结|但这会拉扯胯绳，把它陷得更深）,740,0,0,HelplessKnot()
740,0,0,,（试着在这种束缚中挣扎）,（当你伸腿时，它们会猛拉胯绳|使其深深地切入你的阴部）,740,0,-1,HelplessStruggle()
740,0,0,,@Bhnnhnaa!|（透过口球说着安全词）,冷静点，如果你不挣扎，就不会太糟糕|你可以想办法保持住这个姿势,740,0,0,HelplessTime()
740,0,0,,（吐出舌头）,（你试图把球从嘴里拿出来，但徒劳无功）|别担心，这不是我刚刚戴着流口水的口球,740,0,0,HelplessTime()
740,0,0,,（咬住口塞）,也许我应该给你找个更大的口塞|或者先把别的东西塞进你的嘴里,740,0,0,HelplessTime()
740,0,0,,@hgmmn-gmmml|（完全无法让人听清）,你想说什么？我完全听不清你在讲什么,740,0,0,HelplessTime()
740,0,0,,@太棒呜..Luceey！|(口齿不清的说着),不客气，你会享受这一切的。,740,0,0,HelplessThankYou()
740,0,0,,（拉扯胯绳）,（当你自慰时，你忍不住高兴又痛苦地轻声呻吟）,740,0,0,HelplessTug()
750,0,0,,@嗯...嗯...嗯？,恩..如果你感兴趣|我可以在你身上演示另一种Kinbaku方法吗？,760,0,0,
750,0,0,,@我会乖wuwmm|（口齿不清的求饶）,乖乖女么？还不够，让我给你展示更多Kinbaku|技巧去成为更棒的女孩吧,760,1,-1,
750,0,0,,@Bhnnh？|（透过口球说着安全词）,你刚才表现还不错|也许这个有点痛苦，想不想换一种方式绑起来？,760,0,0,
750,0,0,,（透过口球低声呜咽着）,怎么了|想体验更多的Kinbaku么？这个很有趣的,760,0,0,
750,0,0,,（手指兴奋的|指向胯部的细绳）,我可能喜欢把人绑起来|但我不喜欢跟性相关的事情，对不起,750,0,0,
760,0,0,,（摇头）,你真的确定吗？我可以保证作为我的|模特一会你一定是最棒的女孩,765,0,0,
760,0,0,,（点了点头）,太棒了我想尝试一些更具冒险性的东西|（她松开你的腿）,770,1,0,
760,0,0,,（害怕地看着Lucy）,别担心，我保证，我会尝试一些特别的东西|来让你高兴起来。（她松开你的腿）,770,0,1,
760,0,0,,@请..remmggnng|（口齿不清的求饶）,你真的确定吗？我可以保证作为我的|模特一会你一定是最棒的女孩,765,0,-1,
765,0,0,,@Nh mhrm plhfm|（拼命挣扎着摇头）,好吧（她帮你把绳子解开了）|如果你想再次被束缚，尽管开口。,600,0,0,PlayerFreed()
765,0,0,,@呜..恩！恩？,为什么不呢？你可爱得无可救药|作为朋友，帮助我完成个想法挺好的。,760,0,0,
770,0,0,,（扭头看着手臂上的束缚）,没关系，就保持这样的状态|（她扶你上楼，走到房间的角落）,632,0,0,
770,0,0,,@Hrm nhh lmttnng mm gh?|（你要放我走吗？）,不，我只是先把你的腿解开方便走路|（她扶你上楼，走到房间的角落）,632,0,0,
770,0,0,,（逃跑）,小可爱，你打算去哪里？|（她抓住绑在你身上的绳子，把你带到房间的角落）,632,1,0,
800,0,0,,@呜呜..mngmm!！,你真逗，我说的是束缚带，不是皮革啦|（听到Heather的回应，俱乐部的人没有理会你的抗议）,810,0,0,
800,0,0,,@Bhnnh？|（透过口球说着安全词）,你想把香蕉放哪儿，你这个淘气的女孩？,810,0,0,
800,0,0,,@嗯，嗯|（我知道）,所以你故意放了我，然后让我把你捆起来堵住？|你应该为你的怪癖受到惩罚。,810,1,0,
810,0,0,,（瞥了她一眼）,嗯，看来这还不够让你满足|也许我能加点难度，让你更刺激一些,811,0,1,
810,0,0,,@Bntgh。Lmt mm gh|（你个婊子，放开我）,嗯，看来这还不够让你满足|也许我能加点难度，让你更刺激一些,811,-1,0,
810,0,0,,@Plemhl untinm mm|（请把我解开）,哎呀，你是不是已经有顺从我的想法了呢？,820,0,-1,
810,0,0,,（呜咽着低下了头）,哎呀，你是不是已经有顺从我的想法了呢？,820,1,-1,
810,0,0,,（拼命挣扎着）,（你使出吃奶的劲儿，但绳索紧绷，丝毫没有松动）|如果你愿意，你可以整晚都这样。,810,0,0,
810,0,0,,（摸索着绳结）,想要脱身得看你的运气了，这个捆绑设计堪称完美,810,0,0,
811,0,0,,（瞥了她一眼）,很好，|（她将你翻转过来，解开衬衫扣子，露出那诱人的肌肤）,812,0,1,Exposed()
811,0,0,,@Bntm mm|（就这点能耐么）,不，我不会，但如果你坚持要体验痛苦的话...|（她将你翻转过来，解开衬衫扣子，露出那诱人的肌肤）,812,0,0,Exposed()
811,0,0,,（摇头）,所以你要服从我么？,820,0,0,
811,0,0,,（哼一声，低头）,看来你只是另一个古怪的女孩|（她把你翻过来，露出你的乳房）,812,0,-1,Exposed()
812,0,0,,（瞥了她一眼）,让我看看你在特殊照顾下还能不能保持镇定|（她把一对乳夹固定在你的乳头上）,813,0,1,Clamped()
812,0,0,,@Nh，请不要,对不起，但你说你想试试这些|（她把一对乳夹固定在你的乳头上）,813,0,-1,Clamped()
812,0,0,,（摇动你裸露的乳房）,耐心点，我古怪的朋友|（她抓住你的乳头，用乳夹夹住每个乳头）,813,1,-1,Clamped()
812,0,0,,@MMRGN|（救命！）,哦，好吧，那么你服从我的意愿了？,820,0,0,Mercy()
813,0,0,,（痛苦地尖叫）,我确实警告过你，但你坚持要试试。,813,0,-1,Sensitive()
813,0,0,,（高兴地呻吟）,我没意识到你其实是个受虐狂|（她玩弄着乳夹）,813,1,-2,Masochism()
813,0,0,,（瞥了她一眼）,你比你看起来更要强一点|但你说过不要让我对你手下留情（她拽着链子）,813,0,1,Defiant()
813,0,0,,@MMRGN|（救命！）,放松点。你确实告诉我不要对你手下留情。,813,0,-1,Sensitive()
813,0,0,,（在束缚中扭动身体）,你真的完全投入进来了|（她玩弄你乳头上的乳夹）,813,0,-2,Masochism()
813,0,0,,@hheham!!|（你这个婊子）,还这么硬气么，看来你还没有惨叫够啊！|（她猛拉乳夹之间的链子）,813,-1,0,Defiant()
813,0,0,!Guessing,@Bhnnh,你知道这不是我们一致同意的安全词。|除非你认为这太容易了，否则不要乱来。,813,0,0,SafeWord()
813,0,0,Guessing,（尝试使用另一个安全词）,（试一试也没有什么坏处）,814,0,0,SafeWord()
813,0,0,,（和Heather保持距离）,我正在按照你的意愿做，你最好留在这里|（她用乳夹把你拉回来）,813,0,0,Tug()
813,0,0,BreakDown,（痛苦地哭泣和嚎叫）,哎呀，别哭了|我真的感到抱歉。要是你早点说就好了,840,0,-1,Crying()
814,0,0,,@Rmd|（红色）,红灯区？哦，我们经常在这儿的Roxanne酒吧畅饮,813,0,0,
814,0,0,,@Jhftnn Bnmbmr|（贾斯汀·比伯）,我喜欢他，我不相信有人会想到比伯而不开心。,813,0,0,
814,0,0,,@Hn，ghrhmbh |（哎呀，我的天哪！）,别担心，我可不会吃你的短裤的,813,0,0,
814,0,0,,@Mhrmntm|（马麦酱）,你喜欢这个吗？就我个人而言，我不太喜欢|（她用链子轻弹乳夹）,813,0,0,Tug()
814,0,0,,@嗯|（俄克拉荷马州）,你服从我后，我可以带你去那里。,813,0,0,
814,0,0,,@Fhfm-Whrd|（安全词）,拜托，当我们确定安全词前|你更值得我投入（她猛拉链子）,813,0,0,Tug()
814,0,0,,@Trhft|（信任）,是的，第一条规则，永远不要相信任何人。,813,0,0,
814,0,0,,@Bmmtlmjhngm|（甜菜汁）,连续说三次不会改变任何事情。,813,0,0,
814,0,0,,@嗯|（独角兽）,你现在有性欲了吗|（她慢慢地拉着链子）,813,0,0,Tug()
814,0,0,,@Hhfflmphff,对不起，我不会魔法听不懂你说什么~,813,0,0,
820,0,0,,@Nmf mnff|（点了点头）,好姑娘。我现在要报复Amelia，你会帮助我的。,850,0,0,
820,0,0,,@Nh..呜|（摇头）,好吧，如果这是你想要的，我们可以继续玩|（她把你翻过来，露出你的乳房）,812,0,0,CarryOn()
820,0,0,,@呜..?|（服从你？）,服从我的每个命令确实显得有点傻气,820,0,0,
821,0,0,,（点了点头）,很好。我现在要报复Amelia，你会帮助我的。,850,0,0,
821,0,0,,@Nmf mnff|（是的，小姐）,太棒了！你会是个不错的玩具|但现在你会帮我回到Amelia身边。,850,1,-1,
821,0,0,!CannotBluff,（摇头）,别跟我开玩笑。我从你的眼睛里看出来了|你现在服从我了吗？,821,0,0,NoBluffing()
822,0,0,,（点了点头）,很好。我现在要报复Amelia，你会帮助我的。,850,0,0,
822,0,0,,@Nmf mnftrmff|（是的，女主人）,如果你还没有被带走，我会把你当作我自己的，|但现在你会帮我回到阿梅利亚。,850,0,-1,NoMistress()
822,0,0,!CannotBluff,（摇头）,别跟我开玩笑。我从你的眼睛里看出来了|你现在服从我了吗？,822,0,0,NoBluffing()
823,0,0,,@Lmtmmhg，nhw|（让我现在就走！）,对不起，你告诉我在你服从之前不要停下来|不过，我会给你时间考虑你的选择。,824,0,1,
